row ID,row m/z,row retention time,7p.mzML Peak area,4p.mzML Peak area,6p.mzML Peak area,1p.mzML Peak area,9p.mzML Peak area,3p.mzML Peak area,2p.mzML Peak area,5p.mzML Peak area,12p.mzML Peak area,11p.mzML Peak area,13p.mzML Peak area,8p.mzML Peak area,15p.mzML Peak area,10p.mzML Peak area,14p.mzML Peak area
7847,284.2956127,21.298115,1867249.2,3066445.2,6630098.5,4913778.5,2342944.8,1570654.6,2917982.2,6817406,8632915,2026253.2,2562004.2,4696167.5,1665606.1,2038124.6,3437868
7848,265.253178,21.254257,0,0,0,0,2468.021,0,2218.9849,0,0,0,2078.5156,0,0,2963.1094,1812.442
7849,282.2815988,21.287539,150202.16,229148.23,0,111559.25,0,118391.17,220316.95,69957.37,153966.67,81606.57,131407.25,190438.25,0,83242.8,223228.81
7850,285.2957243,21.416307,366741.66,694829.4,617309.44,665559.8,402288.25,586155.94,483052.22,410381.34,332353.4,447448.12,434096.56,239586.4,513345.84,293746.03,376011
7851,280.265185,21.297903,0,3819.0872,0,8751.322,0,3584.2444,3376.2207,0,3879.1445,0,3317.629,0,0,5601.84,5025.558
7852,583.5059837,21.309895,0,19494.906,0,58654.977,0,38003.254,84550.28,69984.41,0,0,0,1917.5336,0,0,5426.27
7853,311.3128322,21.414293,182339.23,187231.39,166303.81,148177.36,160018.22,227961.25,150114.03,199152.53,173252.97,222559.34,302399.28,156028.6,563056.75,151778.97,494782.4
7854,284.295613,21.418661,2243082.5,3484334.5,4767415.5,3335918.5,1981539.5,3012817,2472195,2083379,1646291,1947830.6,2205125.2,1244120,2122390.5,1506662.5,1992976.2
7855,247.2426722,21.235434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7856,284.2956412,21.343887,3393130.5,2566437.5,4780732.5,4114097,2500860.5,2852020.5,2205506.5,2083379,1646291,1783128,2626486.5,1244120,2388289.2,2392020.8,2178527.5
7857,257.267412,21.27365,0,2753.149,0,0,0,0,0,0,0,0,0,0,0,0,0
7858,226.2172604,21.494759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7859,479.2915049,21.27419,0,12200.076,0,11863.595,0,0,23252.502,4560.052,18425.4,10777.339,15695.539,0,4335.0664,0,0
7860,310.3111621,21.330652,881333.5,862653.44,985780.2,904095.6,714028.2,393838.4,207078.81,558017.25,200373.55,902408,1373918.4,1825405.1,0,1249774.6,215664.2
7861,254.2485656,21.372728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7862,479.2916291,21.32143,0,8345.21,0,39838.234,0,0,17590.775,0,22291.377,10755.858,9180.837,0,4335.0664,0,12427.383
7863,593.6000829,21.412243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7864,593.6001611,21.390186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7865,310.3112181,21.361343,823651.4,803876.3,96554.78,1296779.8,762056.25,1058676.8,678634.4,378293.78,1331665.9,1006082.9,1067131.5,171634.11,0,3249258.2,2147467.5
7866,285.2957778,21.368675,1195385.9,1852347.9,421979.56,836841.75,1134111.6,498622.78,488797.9,625656.25,1684094.8,652515.44,496266.06,1352642.4,385026.47,1076916.6,376011
7867,256.2639365,21.331905,27460.172,22667.158,0,26252.191,16125.879,22546.242,10688.128,31637.338,16905.607,21633.287,44909.004,15893.678,11045.564,14064.87,18512.979
7868,254.2486434,21.46704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7869,567.583943,21.38604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7870,583.5060503,21.3603,0,95476.77,0,22263.236,0,21318.994,131560.8,94600.8,0,0,0,1917.5336,0,0,5426.27
7871,311.3126894,21.432302,194228.33,268006.22,220624.14,283320.53,198493.75,272324.62,188784.89,126001.01,295958.38,197420.31,230652.28,156028.6,214466.1,270859.84,174438.42
7872,583.5059183,21.353912,0,31947.953,0,97328.555,0,58067.113,21686.068,50304.535,0,0,0,1917.5336,0,0,5426.27
7873,293.2841241,21.392704,27023.566,26691.26,52975.45,24158.477,23423.354,17507.76,21633.166,24517.828,38588.645,106597.56,22613.336,56144.152,16341.337,38025.05,42236.312
7874,567.5843154,21.397575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7875,310.3112778,21.393202,736695.9,1371345.4,1436501,828414.6,1103284.9,1781783.5,1297091.5,843908.3,639273.1,2874102.8,960660.7,1771183.4,2575614,711738.5,2230668.5
7876,275.273958,21.51293,0,6375.8906,0,8533.48,0,5926.9727,3161.8635,8139.3794,4089.56,0,4853.162,4075.2327,2933.9297,7182.3145,6249.8213
7877,293.2841428,21.398294,18752.629,11326.451,31670.219,34713.945,38562.367,67413.86,18341.326,47721.492,63014.227,46382.547,25403.035,52073.06,17260.094,107622.57,68235.23
7878,286.2998337,21.396198,65265.406,112447.46,49251.594,67049.06,97144.555,59290.99,97894.664,147486.5,61257.72,102841.945,113745.33,50165.863,35356.902,38454.855,147762.2
7879,282.2816825,21.359615,71119.21,113802.31,78581.65,59458.027,67958.83,99430.31,67248.54,117126.766,93138.586,49541.945,117957.55,54046.96,299658.75,65968.37,63156.473
7880,285.2959355,21.409708,670200.75,694829.4,965910.56,1226149.8,402288.25,729877.75,1166802.4,1342940,332353.4,449572.2,1343595.4,239586.4,1596200.2,396531.56,1715089.6
7881,617.4613583,21.418306,0,4130.7983,10256.823,0,3969.9546,1943.6909,0,0,0,0,0,5453.165,3318.754,0,0
7882,282.2815189,21.355015,71119.21,122703.44,228974.39,211338.95,67958.83,101089.19,67248.54,69957.37,93138.586,49541.945,85004.664,54046.96,0,161913.22,75917.17
7883,312.3159118,21.508858,14151.973,23123.578,17647.008,19655.43,15648.452,27808.406,19148.637,37121.082,14292.894,10994.2295,31270.078,15181.402,11590.4,25883.236,18472.406
7884,286.2998411,21.420067,163207.12,59718.746,64795.758,54168.137,74934.13,37152.742,25142.812,36126.312,141594.81,0,32998.09,22030.697,35645.438,25754.248,34629.996
7885,282.2811356,21.394775,152291.97,107296.19,102954.46,59458.027,86918.45,175532.25,67248.54,213038.88,93138.586,49541.945,121715.984,82666.61,118858.38,102064.47,152027.05
7886,567.5841079,21.444061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7887,284.2956538,21.431261,2243082.5,3484334.5,4780732.5,3335918.5,1981539.5,3012817,2484665,2083379,1646291,1947830.6,2205125.2,1244120,2122390.5,1506662.5,1992976.2
7888,583.5058528,21.375967,0,15940.534,0,11603.738,0,47710.33,31973.408,171417.83,0,0,0,1917.5336,0,0,5426.27
7889,265.2532493,21.439726,0,0,0,0,0,0,2218.9849,0,0,0,0,0,0,3375.6938,1812.442
7890,275.2739548,21.564123,4031.833,6375.8906,0,11911.068,0,5926.9727,3161.8635,8139.3794,0,6564.473,4853.162,3884.2656,0,4555.916,6758.9785
7891,311.3124397,21.471493,284702.3,471677.78,307603.47,441572.56,160962.52,188111.42,310732.47,186465.06,138959.33,120243.31,255847.47,403427.7,268691.9,316727.8,475699.1
7892,275.2739417,21.583288,0,8279.828,7586.425,15348.83,0,5216.9756,10839.025,6999.1035,4808.0986,10274.501,8096.5215,3884.2656,0,4555.916,6758.9785
7893,593.6002347,21.443197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7894,612.5058148,21.444765,7782.3535,0,25782.844,0,4202.847,6758.0366,5228.183,6360.421,3268.413,34664.254,2682.6567,11259.213,5876.147,0,3612.876
7895,568.5876789,21.450466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7896,263.2375849,21.47999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7897,310.3114749,21.50106,770141.9,1478909.2,506977.47,1260701.5,2392713.8,848348.06,1416573.9,268626.47,4651449,377649.72,1222540.6,1176956.9,0,1154481.8,855460
7898,293.2841894,21.477646,32565.07,50341.137,15935.663,19131.906,75389.64,26036.947,20892.445,59144.42,35267.008,30667.508,34540.996,39257.465,58645.324,41003.32,21107.117
7899,565.5688342,21.452076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7900,265.2532415,21.440977,0,0,0,0,0,3272.9478,2218.9849,0,0,0,0,0,0,3375.6938,1812.442
7901,257.2674402,21.475563,0,2753.149,0,0,0,0,0,0,0,0,0,0,0,1507.0231,0
7902,284.2955609,21.464884,2243082.5,3484334.5,174676.95,3335918.5,1981539.5,3731741.5,5967422.5,2083379,1646291,6232409,1708589.5,1244120,1977983.8,63687.77,1992976.2
7903,310.3115249,21.545536,0,1535711.6,279799.3,2120200.8,2990262.5,1281167.5,0,1196237.8,538930.1,555333.7,1361356.9,715183.56,0,801241,1275396.9
7904,293.2843423,21.571629,23652.66,43170.61,36378.72,21065.787,103969.42,21597.615,29378.94,55956.1,63154.125,54065.83,59872.984,57841.664,0,63470.49,44649.184
7905,254.2485138,21.57275,0,2550.2612,0,3221.387,1552.5977,0,0,0,0,0,2012.2227,0,0,0,0
7906,275.2739409,21.635216,4850.777,21888.826,7586.425,16257.683,21435.975,17689.084,10839.025,7189.02,4808.0986,11691.932,12654.498,8355.842,13699.81,4555.916,9133.951
7907,583.5058678,21.381237,0,31947.953,0,16010.707,0,22619.752,23028.312,67652.33,0,0,0,1917.5336,0,0,5426.27
7908,293.2842756,21.532536,35484.918,112531.18,101305.19,40844.918,129589.92,125029.05,17678.66,32335.57,16083.825,54065.83,114092.54,76493.07,96221.61,44875.28,119986.31
7909,479.2915592,21.380596,0,6658.8,0,20223.486,0,4915.3203,3338.9539,0,8277.493,37387.918,9143.964,0,4335.0664,0,4402.1655
7910,312.3151411,21.618961,16085.164,42182.79,23515.955,67831.445,64615.547,38635.582,0,31913.543,14292.894,10994.2295,26404.469,15181.402,0,25883.236,26649.576
7911,619.6153159,21.626738,0,0,2096.3179,4228.7383,0,3018.7644,0,2237.4995,0,0,3780.51,0,3017.0144,0,0
7912,283.2837605,21.548595,16953.098,21671.096,0,25375.824,12219.26,28196.63,6020.6997,17008.084,15503.799,12825.616,20804.803,10599.54,12209.971,38718.027,5817.1963
7913,256.2639103,21.506372,10677.365,47263.484,32796.383,55119.137,26863.734,26662.459,24649.844,28027.803,7216.4023,7939.9834,21217.902,14534.69,11045.564,36272.82,18512.979
7914,254.2484827,21.610899,0,2550.2612,0,3221.387,1552.5977,0,0,0,0,0,2012.2227,0,0,0,0
7915,212.2016855,21.643427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7916,294.2878394,21.63679,5353.675,26071.465,4902.9165,22732.822,21711.824,19672.547,0,10381.462,4844.9556,11145.425,9581.316,3884.5361,8825.331,7550.3945,9594.554
7917,265.2532738,21.518187,0,0,0,0,0,0,2218.9849,0,0,0,0,0,0,3375.6938,1812.442
7918,284.2956262,21.44761,2243082.5,3484334.5,4780732.5,3335918.5,1981539.5,3012817,2484665,2083379,1646291,1947830.6,2205125.2,1244120,2122390.5,1506662.5,1992976.2
7919,298.3113336,21.760508,0,0,0,0,0,0,0,0,0,0,0,0,0,37885.29,0
7920,310.3115605,21.599684,1289308.5,3190760.5,3016244,3579004.2,4071645.2,2864827,0,1474057.5,1070226.9,909681.5,3349213.2,2162789.2,2892563.2,1429725.4,3036924.5
7921,284.2953411,21.564175,7697190,151281.67,4945473.5,92709.81,5764120,3012817,2484665,82349.89,1646291,108367.64,2205125.2,135271.55,121402.16,5527216,5629035.5
7922,254.2485208,21.659771,0,2550.2612,0,3221.387,1552.5977,0,0,0,0,0,2012.2227,0,0,0,0
7923,312.3151951,21.647417,16085.164,42182.79,23515.955,67831.445,64615.547,38635.582,0,31913.543,14292.894,10994.2295,26404.469,15181.402,0,25883.236,26649.576
7924,311.3112809,21.646255,154641.42,324373.8,149236.6,680373.5,649928.4,563606.5,0,320396.22,136221.61,120243.31,265196.62,156028.6,0,605465.4,184402.62
7925,294.2878371,21.646559,5353.675,26071.465,4902.9165,22732.822,21711.824,19672.547,0,10381.462,4844.9556,11145.425,9581.316,3884.5361,8825.331,7550.3945,9594.554
7926,311.3113576,21.621904,154641.42,223775.53,149236.6,680373.5,649928.4,563606.5,0,265242.28,136221.61,120243.31,729457.8,156028.6,418000.5,605465.4,184402.62
7927,280.2642607,21.595123,0,8697.584,0,11914.146,6617.9136,8602.379,5213.0723,13740.167,0,4136.518,8255.956,2941.2136,0,13595.603,3565.7295
7928,479.2917123,21.491005,0,0,0,11274.638,0,2634.347,3338.9539,0,8163.502,11105.394,6652.712,0,4335.0664,0,2042.3916
7929,268.2643415,21.635494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7930,240.2329744,21.627228,0,0,0,0,0,0,0,0,0,0,1795.987,0,0,0,0
7931,265.2531286,21.56565,0,1876.1294,0,0,0,0,2218.9849,0,0,0,0,0,0,3375.6938,0
7932,282.2800602,21.613756,110016.91,160021.03,168432.98,129809.555,219165.94,34185.78,66370.92,126692.77,76294.72,93562.89,117209.58,116558.72,242603.95,198232.94,223668.3
7933,619.6153126,21.660593,0,0,2096.3179,4228.7383,0,3018.7644,0,2237.4995,0,0,3780.51,0,3017.0144,0,0
7934,311.3114014,21.643974,154641.42,394456.28,149236.6,268139.38,649928.4,563606.5,188784.89,320396.22,292862.8,623192.44,178939,156028.6,0,605465.4,184402.62
7935,619.6153157,21.688948,0,0,2096.3179,4228.7383,0,3018.7644,0,2237.4995,0,0,3780.51,0,3017.0144,0,0
7936,293.2844075,21.674921,23652.66,130544.85,36378.72,108990.31,103969.42,94037.05,0,32335.57,63154.125,54065.83,43220.34,57841.664,0,63470.49,44649.184
7937,310.3115308,21.631876,3299693,1837727,309203.72,1089469.1,898051.94,1547408.4,880764.5,1704547.1,1329996.6,517739.84,4021315.5,305176.1,5062189.5,2586594.5,2813377.5
7938,512.5050592,21.64682,0,0,0,0,0,0,0,0,2127.6052,0,0,0,0,0,0
7939,198.1858682,21.652872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7940,479.2917892,21.588308,0,0,0,13387.883,0,0,3338.9539,0,19319.35,11489.989,6652.712,0,0,0,2042.3916
7941,285.2966843,21.51058,435679.03,694829.4,617309.44,20075.674,402288.25,607945.6,488797.9,410381.34,332353.4,449572.2,434096.56,213699.38,311680.44,293746.03,376011
7942,275.2738604,21.651836,19495.096,16093.166,9433.421,10368.045,23790.002,18340.139,10839.025,7591.5903,4808.0986,10215.057,11217.463,16954.598,38404.93,18096.016,27377.646
7943,257.2674574,21.565916,0,2753.149,0,0,0,0,0,0,0,0,0,0,0,1507.0231,0
7944,479.2918553,21.552004,0,0,0,10720.006,0,1756.4441,3338.9539,0,4751.577,21836.44,6652.712,0,0,0,2042.3916
7945,523.3613617,21.718658,6608.0713,12081.835,0,11146.055,2430.5725,11073.7,10070.431,14776.485,4096.9976,7635.2607,0,10243.959,8647.371,10614.241,7561.5195
7946,226.2171595,21.65059,0,2443.059,0,0,0,0,0,0,0,0,0,0,0,0,0
7947,311.3112637,21.659266,715042.56,702093.94,149236.6,417429.1,520485.78,337663.7,564832.3,320396.22,1007590.75,656427,881160.56,458836.34,890286.2,715223.25,660087.8
7948,256.2639618,21.568249,24311.816,22667.158,0,55119.137,16125.879,7765.85,20776.299,20074.414,7216.4023,7939.9834,21217.902,32768.434,17097.367,36272.82,27224.5
7949,293.2843544,21.651762,108876.34,63425.91,9517.495,38911.953,12351.435,42159.65,30148.068,56177.855,63154.125,54065.83,135268.16,9620.711,180136.38,63470.49,80261.79
7950,240.2330021,21.638975,0,0,0,0,0,0,0,0,0,0,1795.987,0,0,0,0
7951,620.6190698,21.679506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7952,240.2329959,21.663668,0,0,0,0,0,0,0,0,0,0,1795.987,0,0,0,0
7953,226.2171918,21.664225,0,2443.059,0,0,0,0,0,0,0,0,0,0,0,0,0
7954,312.315137,21.65093,16085.164,42182.79,23515.955,67831.445,64615.547,38635.582,0,31913.543,14292.894,10994.2295,26404.469,15181.402,0,25883.236,26649.576
7955,198.185887,21.66429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7956,512.5053009,21.661406,0,0,0,0,0,0,0,0,2127.6052,0,0,0,0,0,0
7957,226.2171704,21.642683,0,2443.059,0,0,0,0,0,0,0,0,0,0,0,0,0
7958,591.5841476,21.602526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7959,268.2643329,21.64154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7960,591.5841637,21.58887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7961,184.1701528,21.6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7962,310.3114974,21.661333,1521613,1034749.1,2847648,1241176.2,370255.56,993323.94,1253828.5,301149.5,642192.9,555333.7,1222540.6,1691492.6,761991.44,801241,295836.1
7963,512.5053055,21.675175,0,0,0,0,0,0,0,0,2127.6052,0,0,0,0,0,0
7964,284.2955074,21.52462,1509183.5,2760833,4780732.5,3335918.5,187633.27,3012817,2484665,2570999.2,1646291,1947830.6,3242486.5,1119547.8,100304.375,212693.94,1992976.2
7965,285.2959801,21.475405,292591.97,547953,542624.9,609553.4,0,607945.6,488797.9,269613.94,332353.4,449572.2,640667.94,213699.38,510208.6,293746.03,376011
7966,212.2015848,21.679941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7967,254.2484913,21.675673,0,2550.2612,0,3221.387,1552.5977,0,0,0,0,0,2012.2227,0,0,0,0
7968,275.2738885,21.692333,10071.5205,21888.826,17929.236,15348.83,21435.975,19399.17,11842.109,7591.5903,27362.598,14288.563,12654.498,8355.842,13699.81,8690.871,9133.951
7969,523.3613464,21.721912,6608.0713,12081.835,0,11146.055,2430.5725,11073.7,21856.809,12810.488,4096.9976,7635.2607,0,10243.959,8647.371,10614.241,19256.45
7970,240.2330092,21.644129,0,0,0,0,0,0,0,0,0,0,1795.987,0,0,0,0
7971,265.2531718,21.643902,0,1876.1294,0,0,0,0,0,0,0,0,0,0,0,3375.6938,0
7972,483.3688075,21.749697,11087.441,16263.894,2860.5796,8721.954,5367.817,30413.938,11796.146,8874.543,13648.857,16347.457,5051.9116,8759.178,8378.453,5204.7603,17735.719
7973,483.3688718,21.759916,11087.441,17272.615,2860.5796,29030.904,5367.817,25623.477,42206.34,8874.543,13648.857,16347.457,5051.9116,8759.178,8378.453,5204.7603,12541.068
7974,293.284372,21.700699,23652.66,49794.383,36378.72,124584.66,25725.562,24991.988,88587.55,11886.389,155877.02,108080.29,43220.34,8958.519,34582.152,90953.33,44649.184
7975,283.2831957,21.638592,16953.098,21671.096,19466.705,25375.824,12219.26,28196.63,12313.979,17008.084,15503.799,11444.76,20804.803,10599.54,12209.971,38718.027,10780.625
7976,282.27975,21.707632,69785.055,223171.14,124145.47,191583.11,196471,147751.73,171787.86,124007.164,172441.03,67166.555,120908.59,135038.14,101802.58,236176.19,87553.88
7977,293.2843432,21.698755,51076.727,33965.39,86150.27,84401.484,12484.411,35219.59,43866.27,123931.63,63154.125,32615.215,19287.576,57841.664,25113.031,63470.49,44649.184
7978,275.2738607,21.691536,4850.777,21888.826,7586.425,17830.656,21435.975,19399.17,10839.025,7591.5903,4808.0986,11691.932,12654.498,8355.842,13699.81,4555.916,9133.951
7979,263.2377644,21.656307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,308.2970866,21.672913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7981,263.2377266,21.763588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7982,283.2830964,21.65676,16953.098,21671.096,19466.705,25375.824,12219.26,28196.63,12313.979,17008.084,15503.799,11444.76,20127.166,10599.54,12209.971,38718.027,10780.625
7983,523.3613487,21.725805,6608.0713,11075.273,0,26935.105,2430.5725,14203.662,11702.505,10223.714,7545.1685,7635.2607,0,10243.959,17238.992,9537.069,15239.021
7984,282.2797846,21.704304,114163.39,167653.77,101697.56,238651.92,168857.2,347575.97,64558.25,87737.63,35956.72,80806.15,127533.73,103429.14,83519.17,201077.33,149047.53
7985,298.311342,21.89841,0,0,0,0,0,0,0,0,0,0,0,0,1542.3722,23859.4,0
7986,619.6153197,21.714102,0,0,2096.3179,4228.7383,0,3018.7644,0,2237.4995,0,0,3780.51,0,3017.0144,0,0
7987,257.2675016,21.66046,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.0231,0
7988,512.5051366,21.683199,0,0,0,0,0,0,0,0,2127.6052,0,0,0,0,0,0
7989,597.5214447,21.781208,0,211285.72,0,76229.36,2668.4805,57026.2,53911.133,137835.08,2026.935,0,0,3474.7373,2266.1665,0,11703.49
7990,597.5213145,21.828884,0,57965.58,0,63178.39,2668.4805,41948.684,55486.227,79798.68,2026.935,0,0,3474.7373,2266.1665,0,8211.447
7991,280.2641673,21.738127,5418.333,19800.11,17623.893,11914.146,13001.867,30573.408,4751.1807,11016.595,5867.881,5790.769,8255.956,11234.205,3669.254,12553.635,2949.9917
7992,247.2427793,21.683704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7993,257.2675218,21.678415,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.0231,0
7994,254.248487,21.747692,0,2550.2612,0,3221.387,1552.5977,0,0,0,0,0,2012.2227,0,0,0,0
7995,479.2913578,21.680117,0,2537.816,0,18778.92,0,0,6023.626,2592.7966,11925.61,17479.688,3901.1184,0,0,0,0
7996,285.298362,21.665884,15483.037,26203.678,34418.027,35734.086,22525.482,18396.484,12623.865,30856.207,7918.3403,9646.323,8075.0728,11243.695,11236.44,17450.086,18794.127
7997,256.2639236,21.679699,17886.332,14594.813,14548.611,55119.137,13716.3125,53832.316,30471.04,20732.678,6986.4067,10949.154,16634.531,32768.434,17097.367,29799.148,26096.525
7998,265.2533695,21.735224,0,0,0,0,0,0,0,0,0,0,0,0,0,3002.2334,0
7999,280.2642538,21.72166,0,8697.584,17623.893,11914.146,6151.9053,3752.7642,4751.1807,11016.595,5867.881,5790.769,8255.956,2941.2136,3669.254,15197.449,2949.9917
8000,275.2738706,21.738132,4850.777,21888.826,7586.425,21993.346,21435.975,19399.17,10839.025,7591.5903,4808.0986,11691.932,37293.582,14661.254,13699.81,4555.916,9133.951
8001,311.3113701,21.76022,333153.66,135238.22,646295.3,680373.5,887921.56,608112.2,0,790919.1,136221.61,321708.84,265196.62,369946.72,138237.53,560650.4,215318.89
8002,310.3116648,21.728931,727049.5,3590704,670032.56,3107127.2,2990262.5,969295.4,2588742,1474057.5,642192.9,3062572.5,1222540.6,640924.6,0,1122399.5,1275396.9
8003,294.2878204,21.700304,5353.675,26071.465,7640.473,22732.822,21711.824,19672.547,0,10381.462,4844.9556,11145.425,9581.316,7962.6006,8825.331,7550.3945,9594.554
8004,598.5247592,21.832727,0,34321.48,0,40229.86,0,16014.883,28988.78,95167.5,0,0,0,0,0,0,0
8005,512.5051193,21.727077,0,0,0,0,0,0,0,0,2127.6052,0,0,0,0,0,0
8006,256.2638947,21.740774,12867.32,26271.42,107630.97,48877.957,20200.787,53832.316,30471.04,23472.098,6986.4067,10949.154,19096.336,32768.434,17097.367,17604.352,26096.525
8007,597.521255,21.820368,0,57965.58,0,86065.94,2668.4805,43113.395,169624.97,116940.75,2026.935,0,0,3474.7373,2266.1665,0,8211.447
8008,479.2915931,21.75002,0,3930.0151,0,10787.081,0,0,2100.8594,0,6746.0527,6688.501,10997.848,0,0,0,0
8009,283.2829332,21.75114,16953.098,0,40395.926,25375.824,20306.822,36009.887,12313.979,13832.885,15503.799,11444.76,13417.789,10599.54,12209.971,14725.91,11900.092
8010,312.3150867,21.727524,16085.164,42182.79,23515.955,67831.445,64615.547,38635.582,0,31913.543,14292.894,31665.658,26404.469,29235.777,0,24595.223,26649.576
